AccountCode,Team,Name,Mrg,PinPout,Actual,ExpOptVal,With_Exch,Y_PNL,E_PNL,O_PNL,I_PNL,T_PNL,PL_D0.5U0.5,PL_U0.5D0.5,Client,DT
C186,SIO,OI-1:1062:SIO:2051,1.5,4.0,4.0,0.0,3.0,0.5,1.2796625000000001,-0.08041499999999999,0.8600775000000002,0.7796625000000001,-1.0,0.0,2051,02-Apr-2024 14:26:17
D043,SIO,OI-1:1062:SIO:2660,0.8,2.0,2.0,0.0,1.0,0.3,0.7208825,-0.04020749999999999,0.46109,0.4208825,-1.0,0.0,2660,02-Apr-2024 14:26:17
C594,SIO,OI-1:1062:SIO:3596,0.5,1.0,1.0,0.0,1.0,0.2,0.503015,0.0,0.30301500000000003,0.30301500000000003,-1.0,0.0,3596,02-Apr-2024 14:26:17
C599,SIO,OI-1:1062:SIO:3599,0.7,1.0,1.0,0.0,1.0,0.2,0.571165,-0.04020749999999999,0.4113725,0.371165,-1.0,0.0,3599,02-Apr-2024 14:26:17
C808,SIO,OI-1:1062:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C132,SIO,OI-1:1062:SIO:6760,4.1,10.0,10.0,0.0,8.0,1.3,3.4468125,-0.241245,2.3880575,2.1468125,-4.0,1.0,6760,02-Apr-2024 14:26:17
C190,SIC,OI-2:1061:SIC:3542,0.6,1.0,1.0,0.0,1.0,0.3,0.675775,0.0,0.3757750000000001,0.3757750000000001,-1.0,0.0,3542,02-Apr-2024 14:26:17
C158,SIC,OI-2:1061:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
C159,SIC,OI-2:1061:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C161,SIC,OI-2:1061:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C235,SIC,OI-2:1061:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C257,SIC,OI-2:1061:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C305,SIC,OI-2:1061:SIC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C365,SIC,OI-2:1061:SIC:3600,0.1,0.0,0.0,0.0,0.0,0.0,0.1019925,0.0,0.1019925,0.1019925,0.0,0.0,3600,02-Apr-2024 14:26:17
C483,SIC,OI-2:1061:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C567,SIC,OI-2:1061:SIC:3607,0.1,0.0,0.0,0.0,0.0,0.0,0.09987,0.0,0.09987,0.09987,0.0,0.0,3607,02-Apr-2024 14:26:17
C521,SIC,OI-2:1061:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C676,SIC,OI-2:1061:SIC:3615,0.3,1.0,1.0,0.0,1.0,0.2,0.37780250000000004,0.0,0.1778025,0.1778025,-1.0,0.0,3615,02-Apr-2024 14:26:17
C677,SIC,OI-2:1061:SIC:3616,0.3,1.0,1.0,0.0,1.0,0.2,0.31199000000000005,0.0,0.11199000000000002,0.11199000000000002,-1.0,0.0,3616,02-Apr-2024 14:26:17
C678,SIC,OI-2:1061:SIC:3617,0.4,1.0,1.0,0.0,1.0,0.3,0.5276975,0.0,0.22769750000000002,0.22769750000000002,-1.0,0.0,3617,02-Apr-2024 14:26:17
C731,SIC,OI-2:1061:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C779,SIC,OI-2:1061:SIC:3620,0.3,1.0,1.0,0.0,1.0,0.2,0.33220250000000007,0.0,0.13220250000000003,0.13220250000000003,-1.0,0.0,3620,02-Apr-2024 14:26:17
C794,SIC,OI-2:1061:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C888,SIC,OI-2:1061:SIC:3623,0.2,0.0,0.0,0.0,0.0,-0.1,-0.0054075000000000095,-0.04020749999999999,0.1348,0.0945925,0.0,0.0,3623,02-Apr-2024 14:26:17
C924,SIC,OI-2:1061:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D032,SIC,OI-2:1061:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C418,SIO,OI-2:1061:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C189,SIO,OI-2:1061:SIO:2051,1.7,5.0,5.0,0.0,4.0,0.6,1.46075,-0.12062249999999998,0.9813725,0.86075,-2.0,1.0,2051,02-Apr-2024 14:26:17
D045,SIO,OI-2:1061:SIO:2660,0.9,3.0,3.0,0.0,2.0,0.2,0.6680174999999999,-0.08041499999999999,0.5484324999999999,0.4680174999999999,-1.0,0.0,2660,02-Apr-2024 14:26:17
C595,SIO,OI-2:1061:SIO:3596,0.6,1.0,1.0,0.0,1.0,0.2,0.42329000000000006,-0.04020749999999999,0.26349750000000005,0.22329000000000007,-1.0,0.0,3596,02-Apr-2024 14:26:17
C600,SIO,OI-2:1061:SIO:3599,0.7,1.0,1.0,0.0,1.0,0.2,0.569215,-0.04020749999999999,0.4094225,0.369215,-1.0,0.0,3599,02-Apr-2024 14:26:17
C810,SIO,OI-2:1061:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C187,SIO,OI-2:1061:SIO:6760,3.9,11.0,11.0,0.0,8.0,1.3,3.4787625,-0.2010375,2.3798000000000004,2.1787625000000004,-5.0,1.0,6760,02-Apr-2024 14:26:17
C292,SIC,OI-3:1162:SIC:3542,0.6,1.0,1.0,0.0,1.0,0.2,0.3493550000000001,-0.04020749999999999,0.18956250000000008,0.14935500000000007,-1.0,0.0,3542,02-Apr-2024 14:26:17
C366,SIC,OI-3:1162:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
C367,SIC,OI-3:1162:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C368,SIC,OI-3:1162:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C236,SIC,OI-3:1162:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C258,SIC,OI-3:1162:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C306,SIC,OI-3:1162:SIC:3595,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C369,SIC,OI-3:1162:SIC:3600,0.1,0.0,0.0,0.0,0.0,0.0,0.03555750000000001,0.0,0.03555750000000001,0.03555750000000001,0.0,0.0,3600,02-Apr-2024 14:26:17
C484,SIC,OI-3:1162:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C565,SIC,OI-3:1162:SIC:3607,0.4,1.0,1.0,0.0,1.0,0.3,0.4722225,0.0,0.1722225,0.1722225,-1.0,0.0,3607,02-Apr-2024 14:26:17
C522,SIC,OI-3:1162:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C673,SIC,OI-3:1162:SIC:3615,0.1,0.0,0.0,0.0,0.0,0.0,0.034837499999999993,0.0,0.034837499999999993,0.034837499999999993,0.0,0.0,3615,02-Apr-2024 14:26:17
C674,SIC,OI-3:1162:SIC:3616,0.1,0.0,0.0,0.0,0.0,0.0,0.043845,0.0,0.043845,0.043845,0.0,0.0,3616,02-Apr-2024 14:26:17
C675,SIC,OI-3:1162:SIC:3617,0.2,0.0,0.0,0.0,0.0,-0.1,-0.05787250000000001,0.0,0.0421275,0.0421275,0.0,0.0,3617,02-Apr-2024 14:26:17
C730,SIC,OI-3:1162:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C778,SIC,OI-3:1162:SIC:3620,0.2,0.0,0.0,0.0,0.0,-0.1,-0.06623000000000001,0.0,0.03377,0.03377,0.0,0.0,3620,02-Apr-2024 14:26:17
C793,SIC,OI-3:1162:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C889,SIC,OI-3:1162:SIC:3623,0.1,0.0,0.0,0.0,0.0,0.0,0.04368,0.0,0.04368,0.04368,0.0,0.0,3623,02-Apr-2024 14:26:17
C925,SIC,OI-3:1162:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D033,SIC,OI-3:1162:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C419,SIO,OI-3:1162:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C176,SIO,OI-3:1162:SIO:2051,1.6,4.0,4.0,0.0,3.0,0.5,1.0237599999999998,-0.08041499999999999,0.6041749999999999,0.5237599999999999,-2.0,1.0,2051,02-Apr-2024 14:26:17
D046,SIO,OI-3:1162:SIO:2660,1.0,2.0,2.0,0.0,2.0,0.4,0.7890100000000002,-0.04020749999999999,0.42921750000000014,0.38901000000000013,-1.0,1.0,2660,02-Apr-2024 14:26:17
C596,SIO,OI-3:1162:SIO:3596,0.5,0.0,0.0,0.0,0.0,0.0,0.0888775,-0.04020749999999999,0.12908499999999998,0.0888775,0.0,0.0,3596,02-Apr-2024 14:26:17
C601,SIO,OI-3:1162:SIO:3599,0.7,1.0,1.0,0.0,1.0,0.2,0.413415,-0.04020749999999999,0.2536225,0.21341499999999997,-1.0,0.0,3599,02-Apr-2024 14:26:17
C811,SIO,OI-3:1162:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C194,SIO,OI-3:1162:SIO:6760,4.1,10.0,10.0,0.0,9.0,1.3,2.5376825,-0.241245,1.4789274999999997,1.2376824999999998,-5.0,2.0,6760,02-Apr-2024 14:26:17
C371,SIC,OI-4:1461:SIC:3542,0.3,1.0,1.0,0.0,0.0,-0.1,0.08932499999999999,-0.04020749999999999,0.2295325,0.189325,0.0,0.0,3542,02-Apr-2024 14:26:17
C372,SIC,OI-4:1461:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
C373,SIC,OI-4:1461:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C374,SIC,OI-4:1461:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C375,SIC,OI-4:1461:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C376,SIC,OI-4:1461:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C378,SIC,OI-4:1461:SIC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C381,SIC,OI-4:1461:SIC:3600,0.1,0.0,0.0,0.0,0.0,0.0,0.03282500000000002,-0.04020749999999999,0.07303250000000001,0.03282500000000002,0.0,0.0,3600,02-Apr-2024 14:26:17
C485,SIC,OI-4:1461:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C568,SIC,OI-4:1461:SIC:3607,0.1,0.0,0.0,0.0,0.0,-0.1,-0.1087525,-0.04020749999999999,0.031455,-0.008752499999999995,0.0,0.0,3607,02-Apr-2024 14:26:17
C523,SIC,OI-4:1461:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C653,SIC,OI-4:1461:SIC:3615,0.2,0.0,0.0,0.0,0.0,0.0,0.1732875,0.0,0.1732875,0.1732875,0.0,0.0,3615,02-Apr-2024 14:26:17
C654,SIC,OI-4:1461:SIC:3616,0.1,0.0,0.0,0.0,0.0,0.1,0.1923525,0.0,0.0923525,0.0923525,0.0,0.0,3616,02-Apr-2024 14:26:17
C655,SIC,OI-4:1461:SIC:3617,0.5,1.0,1.0,0.0,1.0,0.1,0.38134,-0.04020749999999999,0.3215475,0.28134,-1.0,0.0,3617,02-Apr-2024 14:26:17
C728,SIC,OI-4:1461:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C776,SIC,OI-4:1461:SIC:3620,0.1,0.0,0.0,0.0,0.0,0.0,0.03288500000000002,-0.04020749999999999,0.0730925,0.03288500000000002,0.0,0.0,3620,02-Apr-2024 14:26:17
C791,SIC,OI-4:1461:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C887,SIC,OI-4:1461:SIC:3623,0.3,1.0,1.0,0.0,1.0,0.1,0.26226,0.0,0.16226,0.16226,-1.0,0.0,3623,02-Apr-2024 14:26:17
C923,SIC,OI-4:1461:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D031,SIC,OI-4:1461:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C162,SIO,OI-4:1461:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C173,SIO,OI-4:1461:SIO:2051,1.4,4.0,4.0,0.0,3.0,0.2,1.1225425,-0.08041499999999999,1.0029575,0.9225425,-2.0,0.0,2051,02-Apr-2024 14:26:17
D044,SIO,OI-4:1461:SIO:2660,0.7,3.0,3.0,0.0,1.0,0.0,0.4512775,-0.04020749999999999,0.491485,0.4512775,-1.0,0.0,2660,02-Apr-2024 14:26:17
C597,SIO,OI-4:1461:SIO:3596,0.6,1.0,1.0,0.0,1.0,0.1,0.47892500000000005,-0.04020749999999999,0.4191325000000001,0.37892500000000007,-1.0,0.0,3596,02-Apr-2024 14:26:17
C602,SIO,OI-4:1461:SIO:3599,0.7,2.0,2.0,0.0,1.0,0.1,0.53927,-0.04020749999999999,0.4794775,0.43927,-1.0,0.0,3599,02-Apr-2024 14:26:17
C809,SIO,OI-4:1461:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C135,SIO,OI-4:1461:SIO:6760,3.7,10.0,10.0,0.0,8.0,0.4,2.79659,-0.241245,2.637835,2.39659,-4.0,1.0,6760,02-Apr-2024 14:26:17
D208,JAI,PANKITSHAH:536X:JAI:6760,13.2,-58.0,-58.0,0.0,-98.0,-0.8,1.0656549999999172,0.7051449999999677,1.1605099999999497,1.8656549999999172,-2.0,-6.0,6760,02-Apr-2024 14:26:17
C623,SHR,PARESHJAIN:916X:SHR:6760,4.7,2.0,2.0,0.0,1.0,0.2,0.8849524999999994,0.26292749999999965,0.4220249999999995,0.6849524999999993,0.0,0.0,6760,02-Apr-2024 14:26:17
C981,NAF,PARSHWAGANDHI:632X:NAF:9771,0.0,0.0,0.0,0.0,0.0,0.0,-0.03195999999999999,-0.012312500000000002,-0.014147499999999986,-0.03195999999999999,0.0,0.0,9771,02-Apr-2024 14:26:17
D060,NAF,PARTH SHAH:633X:NAF:9771,-0.0,0.0,0.0,0.0,-1.0,0.0,0.03881249999999998,0.063,-0.02418750000000002,0.03881249999999998,0.0,0.0,9771,02-Apr-2024 14:26:17
C679,SIC,PIC:1064:SIC:3542,1.0,5.0,5.0,0.0,4.0,0.7,1.5867874999999998,0.3115425,0.5752449999999998,0.8867874999999998,-1.0,0.0,3542,02-Apr-2024 14:26:17
C680,SIC,PIC:1064:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
C681,SIC,PIC:1064:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C682,SIC,PIC:1064:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C683,SIC,PIC:1064:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C684,SIC,PIC:1064:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C685,SIC,PIC:1064:SIC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C686,SIC,PIC:1064:SIC:3600,0.4,2.0,2.0,0.0,1.0,0.3,0.7642499999999999,0.0870975,0.37715249999999995,0.46424999999999994,-1.0,0.0,3600,02-Apr-2024 14:26:17
C687,SIC,PIC:1064:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C688,SIC,PIC:1064:SIC:3607,0.4,2.0,2.0,0.0,1.0,0.3,0.7679775,0.0870975,0.38087999999999994,0.46797749999999994,-1.0,0.0,3607,02-Apr-2024 14:26:17
C689,SIC,PIC:1064:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C690,SIC,PIC:1064:SIC:3615,0.4,2.0,2.0,0.0,1.0,0.3,0.7705374999999999,0.0870975,0.38343999999999995,0.47053749999999994,-1.0,0.0,3615,02-Apr-2024 14:26:17
C691,SIC,PIC:1064:SIC:3616,0.4,2.0,2.0,0.0,1.0,0.3,0.7713325,0.0870975,0.384235,0.4713325,-1.0,0.0,3616,02-Apr-2024 14:26:17
C692,SIC,PIC:1064:SIC:3617,0.5,2.0,2.0,0.0,2.0,0.3,0.7139549999999999,0.224445,0.18950999999999993,0.4139549999999999,-1.0,0.0,3617,02-Apr-2024 14:26:17
C732,SIC,PIC:1064:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C780,SIC,PIC:1064:SIC:3620,0.4,2.0,2.0,0.0,1.0,0.3,0.7699075,0.0870975,0.38280999999999993,0.4699074999999999,-1.0,0.0,3620,02-Apr-2024 14:26:17
C795,SIC,PIC:1064:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C891,SIC,PIC:1064:SIC:3623,0.5,2.0,2.0,0.0,2.0,0.4,0.87163,0.0870975,0.3845325,0.47163,-1.0,0.0,3623,02-Apr-2024 14:26:17
C927,SIC,PIC:1064:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D035,SIC,PIC:1064:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C627,SIO,PIC:1064:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C626,SIO,PIC:1064:SIO:2051,2.7,13.0,13.0,0.0,12.0,2.2,4.8820675,0.9346274999999998,1.7474399999999997,2.6820674999999996,-4.0,-1.0,2051,02-Apr-2024 14:26:17
D048,SIO,PIC:1064:SIO:2660,1.7,8.0,8.0,0.0,7.0,1.2,2.907214999999999,0.5359875,1.1712274999999992,1.707214999999999,-2.0,0.0,2660,02-Apr-2024 14:26:17
C694,SIO,PIC:1064:SIO:3596,1.0,5.0,5.0,0.0,4.0,0.7,1.5828474999999997,0.3115425,0.5713049999999998,0.8828474999999999,-1.0,0.0,3596,02-Apr-2024 14:26:17
C695,SIO,PIC:1064:SIO:3599,1.4,7.0,7.0,0.0,6.0,1.1,2.4585475,0.39863999999999994,0.9599075,1.3585475,-2.0,0.0,3599,02-Apr-2024 14:26:17
C813,SIO,PIC:1064:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C628,SIO,PIC:1064:SIO:6760,7.0,33.0,33.0,0.0,29.0,5.7,12.784822499999999,2.4554925,4.629329999999999,7.084822499999999,-9.0,-1.0,6760,02-Apr-2024 14:26:17
C656,SIC,PIC:1161:SIC:3542,0.8,5.0,5.0,0.0,3.0,0.7,1.4042524999999997,0.0,0.7042524999999998,0.7042524999999998,-1.0,0.0,3542,02-Apr-2024 14:26:17
C657,SIC,PIC:1161:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
C658,SIC,PIC:1161:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C659,SIC,PIC:1161:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C660,SIC,PIC:1161:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C661,SIC,PIC:1161:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C662,SIC,PIC:1161:SIC:3595,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C664,SIC,PIC:1161:SIC:3600,0.2,1.0,1.0,0.0,0.0,0.3,0.459825,0.0,0.159825,0.159825,0.0,0.0,3600,02-Apr-2024 14:26:17
C665,SIC,PIC:1161:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C663,SIC,PIC:1161:SIC:3607,0.2,1.0,1.0,0.0,0.0,0.3,0.45967499999999994,0.0,0.15967499999999996,0.15967499999999996,0.0,0.0,3607,02-Apr-2024 14:26:17
C666,SIC,PIC:1161:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C667,SIC,PIC:1161:SIC:3615,0.2,1.0,1.0,0.0,0.0,0.3,0.4598925,0.0,0.1598925,0.1598925,0.0,0.0,3615,02-Apr-2024 14:26:17
C668,SIC,PIC:1161:SIC:3616,0.2,1.0,1.0,0.0,0.0,0.3,0.46001499999999995,0.0,0.160015,0.160015,0.0,0.0,3616,02-Apr-2024 14:26:17
C669,SIC,PIC:1161:SIC:3617,0.6,3.0,3.0,0.0,3.0,0.6,1.1797025,0.0,0.5797025000000001,0.5797025000000001,-1.0,0.0,3617,02-Apr-2024 14:26:17
C729,SIC,PIC:1161:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C777,SIC,PIC:1161:SIC:3620,0.2,1.0,1.0,0.0,0.0,0.3,0.458435,0.0,0.158435,0.158435,0.0,0.0,3620,02-Apr-2024 14:26:17
C792,SIC,PIC:1161:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C892,SIC,PIC:1161:SIC:3623,0.2,2.0,2.0,0.0,0.0,0.3,0.4960549999999999,0.0,0.19605499999999995,0.19605499999999995,0.0,0.0,3623,02-Apr-2024 14:26:17
C928,SIC,PIC:1161:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D036,SIC,PIC:1161:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C630,SIO,PIC:1161:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C629,SIO,PIC:1161:SIO:2051,2.1,12.0,12.0,0.0,9.0,1.6,3.568535,0.0,1.968535,1.968535,-2.0,-1.0,2051,02-Apr-2024 14:26:17
D049,SIO,PIC:1161:SIO:2660,1.5,8.0,8.0,0.0,7.0,0.9,2.2483875,0.0,1.3483875,1.3483875,-1.0,-1.0,2660,02-Apr-2024 14:26:17
C670,SIO,PIC:1161:SIO:3596,0.8,5.0,5.0,0.0,3.0,0.7,1.40449,0.0,0.70449,0.70449,-1.0,0.0,3596,02-Apr-2024 14:26:17
C671,SIO,PIC:1161:SIO:3599,0.9,5.0,5.0,0.0,4.0,0.7,1.5183149999999999,0.0,0.818315,0.818315,-1.0,0.0,3599,02-Apr-2024 14:26:17
C814,SIO,PIC:1161:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C631,SIO,PIC:1161:SIO:6760,6.0,32.0,32.0,0.0,27.0,4.5,9.840895,0.0,5.340895,5.340895,-5.0,-3.0,6760,02-Apr-2024 14:26:17
C636,SIC,PIC:702P:SIC:3542,0.6,3.0,3.0,0.0,3.0,0.6,1.112765,0.0,0.5127649999999999,0.5127649999999999,-1.0,0.0,3542,02-Apr-2024 14:26:17
C637,SIC,PIC:702P:SIC:3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552,02-Apr-2024 14:26:17
